decile_score,priors_count,is_recid,time_in_jail,juv_crime_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,c_charge_degree_O,crime_category_Driving and Vehicle-Related Offenses,crime_category_Drug Offenses,crime_category_Miscellaneous Offenses,crime_category_Theft and Fraud,crime_category_Violent and Serious Crimes
9,0.046511627906976744,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,0.0,0,0.0,0.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
6,0.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
10,0.09302325581395349,0,0.12174721189591077,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1,0.023255813953488372,1,0.0,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7,0.3023255813953488,1,0.00046468401486988845,0.0,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1,0.023255813953488372,0,0.006505576208178439,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
10,0.09302325581395349,1,0.0027881040892193307,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,0.023255813953488372,0,0.0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2,0.023255813953488372,0,0.011617100371747211,0.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
4,0.046511627906976744,1,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0.06976744186046512,0,0.00046468401486988845,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4,0.023255813953488372,0,0.0013940520446096654,0.047619047619047616,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7,0.06976744186046512,1,0.24628252788104088,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7,0.023255813953488372,0,0.032527881040892194,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0.046511627906976744,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2,0.023255813953488372,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.13953488372093023,1,0.010223048327137546,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10,0.11627906976744186,0,0.0441449814126394,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
6,0.13953488372093023,0,0.002323420074349442,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.0,0,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,0.06976744186046512,0,0.00882899628252788,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
6,0.0,0,0.0013940520446096654,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,0.0,0,0.0,0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7,0.11627906976744186,0,0.00046468401486988845,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0.046511627906976744,0,0.0013940520446096654,0.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4,0.18604651162790697,0,0.006970260223048327,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
6,0.046511627906976744,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10,0.13953488372093023,0,0.04879182156133829,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,0,0.008364312267657992,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
9,0.18604651162790697,1,0.054368029739776946,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
6,0.13953488372093023,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.046511627906976744,0,0.08736059479553902,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2,0.0,0,0.0,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,1,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
10,0.023255813953488372,0,0.005111524163568773,0.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2,0.0,0,0.00046468401486988845,0.0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
8,0.5116279069767442,1,0.015334572490706319,0.23809523809523808,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5,0.06976744186046512,0,0.002323420074349442,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
5,0.023255813953488372,1,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.5348837209302325,1,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2,0.0,1,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.023255813953488372,0,0.00882899628252788,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
5,0.046511627906976744,1,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.06976744186046512,1,0.0009293680297397769,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4,0.18604651162790697,1,0.03299256505576208,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
5,0.0,0,0.00046468401486988845,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0.046511627906976744,0,0.00046468401486988845,0.0,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3,0.0,1,0.011617100371747211,0.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
10,0.3023255813953488,1,0.04507434944237918,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
9,0.046511627906976744,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4,0.0,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
9,0.20930232558139533,1,0.03671003717472119,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.06976744186046512,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.046511627906976744,0,0.16635687732342005,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
9,0.16279069767441862,0,0.00046468401486988845,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3,0.0,1,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.046511627906976744,1,0.011617100371747211,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10,0.32558139534883723,0,0.05390334572490706,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,0.023255813953488372,0,0.0,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,0.046511627906976744,1,0.0009293680297397769,0.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,0.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
4,0.09302325581395349,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.5348837209302325,1,0.0009293680297397769,0.047619047619047616,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.023255813953488372,0,0.016728624535315983,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.11627906976744186,1,0.0,0.0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1,0.06976744186046512,0,0.04925650557620818,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
10,0.046511627906976744,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
6,0.023255813953488372,0,0.0009293680297397769,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
2,0.0,0,0.0009293680297397769,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3,0.023255813953488372,0,0.00046468401486988845,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
